"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kuwait","KWT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","1419770372.44469","1570988518.62223","1453374404.92859","1643797255.67068","1758611033.324","1719126295.15542","2574557708.50885","3053511705.68562","3890424814.56507","11048772169.1678","9675862413.7931","10233925786.5937","10181437892.5331","10934205743.366","19294501447.178","22438031446.5409","17413917144.9067","11761027787.4262","12339965694.6827","13042891252.9551","11509308843.0851","8269098761.18376","11750987082.8848","9842293548.3871","12739959496.256","8281249652.77778","1860710517.05944","8036810156.78255","11437086423.8411","12636363299.6633","14235924932.9759","16466265865.0635","16043521266.0732","11377952755.9055","13837056504.5992","21297262059.9739","17900228236.0613","17015465613.6887","24939597315.4362","33831014591.1096","51691780821.9178","66560992419.0214","72698803659.3948","98400297619.0476","62977762334.9548","76953942777.3901","112775362318.841","130085744908.896","123413258110.014","111412508784.259","61598537720.1728","52118503806.6865","61796900758.3251","79774834437.0861","","",
"Latin America & Caribbean (excluding high income)","LAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9129589167.41663","9625587336.65505","9983945965.80722","12324458992.9493","11307681988.0779","12396089148.5156","13136286430.8197","13303124002.1484","14088380476.6022","15670594702.144","17234690087.0928","18865488525.365","22535514471.8976","31112989978.4159","45410107398.016","43178280388.7783","49725886742.9922","57096037271.3753","61590952674.3726","78104592664.8271","96649472504.175","106140214230.251","101406826514.581","104800271489.246","111132527863.626","110695929447.619","97172838222.6937","104487686240.223","129789489955.216","140230855683.326","161517539728.607","176635043965.536","172198109257.142","183915715822.527","214130172017.532","250439994817.198","280995448139.78","308317321806.186","308411332606.189","324163563217.038","386329855052.844","372539454497.971","376241506722.013","405522093794.262","490813683848.118","588422630469.728","686318544161.12","775027609070.441","904002466503.603","712740533009.532","948354967001.617","1116120320129.74","1136270908264.28","1129853181128.09","1108803201744.85","997019675721.804","985927798853.921","1092877956605.5","1186768255393.8","1181920374295.09","",
"Lao PDR","LAO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","48571428.5714286","95555562.2222222","64210523.1578947","66241427.1601272","81630154.1789537","86618700.7195355","98057227.2695161","133175703.908386","192017652.07798","284956361.04712","385700002.368777","409499988.567026","425300014.006211","417400000.079366","466700003.920166","521789232.363857","530820000","492970000","505520000","475490000","589520000","792319999.995871","1317449999.99606","1419520000.00458","1804879999.99909","1754720000.00329","2522099999.99879","3529720000","3860149999.99688","4558720000","5407500000.00621","4885879999.99509","5248979999.99584","","","","",
"Lebanon","LBN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498732254.806986","510722596.669521","587654401.024749","634069545.770351","728607315.948454","755509732.09928","1266386350.80794","1758689127.46595","2289054887.95063","2373803864.0435","2445876363.86788","2447097844.11277","2754228855.72139","3083250414.5937","3361194029.85075","7417557506.00332","7873085354.09619","7837807009.68491","9221256284.24544","11224076778.8391","11751139951.4428","13464256797.7446","14518739635.1575","12680893474.8259","12492026092.67","11425578093.5987","11553482873.3002","11112344036.2852","11627344114.1625","11389185927.8939","18383300000","",
"Liberia","LBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","274229800","307796500","392651900","269711500","606566300","560772700","922573400","1029244000","593614500","269879600","382397400","522939000","895554700","1060553000","893908100","618531000","702000000","797846200","849000000","882016400","",
"Libya","LBY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11467161016.9492","10824367652.2978","10363991477.2727","8659001314.06045","7734213547.64638","7452762497.01028","7989926739.92674","8223041874.59319","5278015397.77588","7274687365.24364","12077313549.3948","9053049082.79623","9169291338.58268","15054687500","21117445538.4615","30159825206.3589","40429811205.8465","49083636939.6483","63183229813.6646","37335460710.012","49055099463.2144","19025486031.6942","61096140128.3982","46136117008.7285","19342973907.5762","11127570228.7866","6847525891.82969","18919787630.937","29959706959.707","33531500035.7679","",
"St. Lucia","LCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","11376304032.2878","12027249381.5406","12605557933.9979","15348969015.961","14363804990.2721","15880452231.2506","16997764788.5769","17132629655.0341","18085245946.1482","20427274405.7786","22229659513.0803","24004457103.549","28096325929.2994","38950023906.1161","56433634259.0814","52712419241.6037","60481308259.4357","69946185034.2574","75732836941.9978","96585347667.8304","119756092636.216","130101508345.094","125160069156.32","128066568178.913","135111050197.486","136695368233.424","124850400724.87","134216998087.923","164896474691.845","180466447285.175","207208315637.8","226913353285.58","224667036271.98","235573744965.296","273116324004.535","318746528111.841","350278043025.883","383311076097.51","387961782781.184","408777239902.156","479908482469.514","473057326637.142","476226162865.314","520773910213.215","625370628429.667","742997107616.883","868693328157.977","975936804926.903","1118739770339.07","899426650082.421","1165201125663.91","1361885268798.3","1365214974286.96","1360384894896.01","1334075329256.94","1210270406043.96","1197980486457.11","1317133390268.51","1409659329299.65","1396524775092.29","",
"Least developed countries: UN classification","LDC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40091046291.6267","39329438875.5232","43694245765.126","49155984113.2923","63421031629.2354","86296796825.327","108815265844.117","138710190950.797","179538570577.011","140255104218.236","182664598174.326","214855146066.405","224258002345.621","235559442560.871","246513492301.167","202989984453.209","198045161074.133","228343525135.852","254893538357.423","255117540307.844","",
"Low income","LIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","422303067.226891","397732379.895187","398590401.823739","319557568.521506","322401283.952555","439915966.386555","391806722.689076","380452674.897119","371463229.31524","361512605.042017","584537815.12605","583136593.591906","570184254.606365","700156250","944812030.075188","1042225392.29672","1043162901.30797","1387936865.83991","950352338.244715","1134232498.39435","1296672716.27344","1345038961.03896","1304565112.92648","1360645983.8504","1740762578.61635","1555117820.32401","1519200571.0207","1683389945.65217","1819710782.77271","1904743411.92788","2424288567.14928","2586802030.45685","3082683093.77139","3494577814.56954","3962059894.77944","4638263414.63415","4860502985.34467","5514301315.4772","5724701318.85182","5555445147.22537","6371581612.77756","5879570277.5291","5773455293.74869","6543193120.59677","7300256942.38561","7892069651.74129","8520291701.63134","9418774723.56612","10113916432.36","8972037012.54863","11091200155.6634","13644121296.7552","13561292253.9682","15101674298.2436","16735293069.2599","16937418651.537","17447582580.7777","19086840876.531","20265385427.8678","19426214045.8273","",
"Lower middle income","LMC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","10977895337.9751","12625377498.2113","13569410462.1644","14297833707.7385","14893271498.0104","15389124094.8814","15859654437.1222","16985193071.6301","19638219551.1996","19679633414.5053","22672795519.5161","31450977724.1305","51063321921.8505","50988414126.8862","57708944761.1025","69654137483.6304","70870852569.7285","95638265732.8786","126210250595.847","121957944808.754","111381900027.928","105110711300.021","107340587937.947","106042240696.402","98272192023.1934","113082834722.59","121703381650.01","139626578908.494","150206922946.964","154340686183.487","159708901004.215","156787762237.929","173682723244.048","213795868718.14","232768140726.533","253432421737.093","233589295948.626","252716068730.349","294235840474.125","287177101833.452","309745186162.908","367272230550.75","458372952868.797","567686719762.723","708119788080.427","830747470538.048","1020157062532.34","844296466303.558","1099009556864.76","1326148279395.94","1379603084667.79","1377881586044.15","1393301157737.6","1206565162196.49","1213787946389.26","1384572412984.26","1541865588845.17","1568805687730.75","",
"Low & middle income","LMY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37222090985.9819","37787914769.9735","39013143109.6617","45206898569.9027","45972577930.4083","49584744897.6996","52522318395.8774","53798871891.4025","57037977166.4578","62167122221.0416","68510161145.6237","75470038923.2365","89560911887.3456","132395503874.959","216616998285.476","212310628745.673","244199920742.963","276997358519.206","287099171572.459","387488665309.914","480559277404.714","459172144037.984","456742126751.031","459614210339.321","479619035715.508","470440642798.73","423340732836.203","510260117094.227","585315030895.822","638486539568.043","684279740468.148","691669302097.844","967094766611.555","865404333275.633","918315223404.228","1078595054646.11","1166767141725.14","1255833105108.89","1192833701341.11","1255407929897.33","1516424295932.73","1489800502135.41","1622844113613.14","1938123563372.4","2476213985802.79","3055046999207.47","3727555750142.27","4464854974261.73","5402639919197.04","4325003650035.58","5591885604338.89","6755750234750.31","7075742078910.3","7210598295548.7","7231750160448.7","6385345204321.47","6121139116295.23","6914536843773.36","7710403693587.17","7660143810181.86","",
"Lesotho","LSO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4059918.80162397","4479910.40179196","6019879.60240795","6999860.00279994","7979840.40319194","8539829.20341593","6159876.80246395","7139857.20285594","7419851.60296794","8959820.80358393","8399832.00335993","9787472.03579418","13008976.1935736","17291066.2824208","20603384.8417954","21636240.7031778","26448942.0423183","22999080.0367985","45998160.0735971","64133016.6270784","90652285.5675398","83760683.7606838","","","","","","","","","","","","","","","","","","","","","","","","","","895709867.431232","935020711.276812","779280149.167424","941418358.425094","1230967657.95672","1035578774.96347","905412759.607014","931254342.237416","1012114657.21967","967978075.542503","1095170304.26755","1280884667.40719","1073373559.00303","",
"Late-demographic dividend","LTE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","34513314728.5775","38327496956.833","46184853404.2385","66490235311.7015","100904055009.602","100058632001.762","110104889596.506","126150329759.209","138632871435.805","188918779101.36","237460624797.152","237250650254.174","233879973761.616","238874714059.106","266732500736.743","267028364725.795","267210617181.311","327220015933.606","392342802129.792","426989444304.177","439607663505.176","447169408435.809","742614681669.235","621762399835.512","651013369107.635","770576350565.247","811937282045.166","873700097161.326","857882593605.324","906457053254.021","1081667605990.12","1113550109705.55","1229645581766.72","1516264943034.51","1951320326751.67","2402959234189.59","2939291457660.04","3573917140328.98","4331396089923.44","3494315737998.83","4374228160557.91","5368993766285.37","5643874517505.78","5918979296709.77","6035980239224.36","5466801297707.15","5230717271197.35","5861960241490.84","6523553532065.96","6481739707132.71","",
"Lithuania","LTU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923572225.03801","3516750971.0833","4550757876.56452","4397764350.45317","3556785498.48943","4447864479.93094","5396323694.43246","6759675965.06058","8681096446.70051","11035742672.6279","14387565617.6141","17215943029.2383","20500472085.3859","27541583491.8777","19363046983.5974","23747210263.4097","31763182681.2301","33593206844.5781","36592270862.7488","35105020768.7727","28486923651.5379","29074799404.7454","35148120644.6942","40423966584.6823","42309587544.7058","",
"Luxembourg","LUX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1329068172.65026","1373183656.62402","1616747319.21914","2391453115.29704","3351629038.93952","2962623670.06691","3094678160.91954","3376094541.36185","4054754707.31395","5145361860.20914","5465919437.16375","4491552585.83225","4201668726.82324","4187632347.14004","4602356883.55208","5092057204.97316","6806418638.25176","8235438141.54511","9471117937.46572","10377116093.3661","12938305166.5862","13991835794.4477","15536833124.2158","15987177005.597","18358957077.4054","22122543787.63","23197377198.6971","22858829499.3234","25499574349.8555","29091180481.5683","31573110374.0556","31363940044.7427","33526829474.873","41055191873.5892","53080876583.0643","60381926377.3163","74753899134.3621","93068291814.9466","104501398857.478","84283396776.8825","92868058802.6023","106802035036.979","105672833299.284","117692851838.558","140541484962.311","127728769855.913","129294522288.097","139673621373.778","150037588522.896","148433473912.423","",
"Latvia","LVA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000868511.12379","2414915773.35375","2591640454.87539","2811791969.49839","2638963487.86933","2927653534.18308","3177773673.60645","3492098681.21874","4243382117.82069","5617268114.99935","7306359676.41568","8573078755.95686","11881888934.4823","14075493348.9256","11149110369.7526","12762839823.6675","16566117120.7182","17312217357.2242","18239874966.7058","19162725223.2057","16419957688.9363","16722360152.3923","18770590382.4353","21137008426.5074","20505486242.447","",
"Macao SAR, China","MAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1263130842.62263","1274081616.24822","1491151653.93135","1442091313.69705","1661258922.77742","2159229943.31943","2430415640.62383","2822912906.55846","3189751901.25919","3450270479.61721","4034218481.49217","4314850143.07947","4642538597.79154","5213107758.72888","5311809600.32135","5372964026.43161","5041610267.2081","4988676034.48491","6046798489.88899","6258293396.40257","6875171160.40531","7657831745.87344","10086634589.0155","10261387325.0864","11682955482.7905","14545850495.8997","16757397039.9372","16948511453.7279","24689835295.2938","33286149011","39204245359.7667","46725745684.8535","47010554519.1621","35342642454.6024","34533902014.9842","40571642162.9703","45604335707.6494","44973545629.1432","",
"St. Martin (French part)","MAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","480189724.33554","440667937.950795","428811402.035372","476237545.697065","545400592.826796","535520205.513289","545400652.109475","545400652.109475","604683331.686592","671079932.812963","697776899.515858","738594059.405941","942466527.560424","1300664734.95824","2115085358.59765","2019148673.65824","1717036634.76116","1866986432.17196","2166990664.07469","2706675899.56657","4201460651.32348","4032793921.46627","3822384193.92329","3697970835.14969","3800197491.62931","3824760011.92487","4258784763.4111","4893103407.0246","6425436405.93975","5935155863.43394","7412029591.25487","7205700801.69067","7474470438.0417","6983435380.1484","7454972834.94513","8849422505.8548","9424723998.6691","9365776466.88359","9784245720.71134","10472273407.8577","10408859646.151","11131218818.0129","12213885545.7762","14319582637.0321","16759442726.6576","19275938443.3164","22483549354.2226","27325903592.3977","33064268479.9298","26014198657.0851","30046571306.3727","35175589315.0719","34323976635.2974","35014930700.1368","38123788111.2975","35210614176.1314","36522253377.5172","40828105654.1478","45794739028.9897","46813904399.4551","",
"Monaco","MCO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053997132.34498","937881521.73913","1026805411.25541","764754748.603352","612534634.461527","639062444.70539","741151801.535735","871854564.208355","1056084948.28798","1330145599.96107","1528946395.12365","1542446634.32614","2006082999.03624","2471513953.0408","2005630355.72838","1941104508.74342","2738071405.44869","2711411397.5263","3047734293.06893","2964401450.59705","2470376597.49714","2607823959.28488","3007175631.1152","3452906204.19724","3758966305.12523","",
"Madagascar","MDG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","67511336.6387727","102110849.269515","101689130.676281","97047803.6563488","106752579.363341","110127942.430286","155698196.746504","167512782.743335","183124855.499737","191304704.721993","213036048.247836","173264898.788066","191350735.378119","235525938.997678","297715413.656829","362080612.997455","330849221.006116","387925899.226316","457890722.631182","504827951.414295","554791923.029244","423096590.255258","404922692.976887","381908957.505078","419879579.843841","376255635.306608","428072464.897677","454292493.065945","433265599.549365","487655924.227202","505973443.303192","519857359.046727","538527338.34004","561129087.814315","705142858.00447","805498337.819383","839642548.485362","688168036.074664","722467439.115147","784850753.48815","885096695.506053","1091486944.81622","1167504430.13685","872660350.244931","985460565.646033","1424938457.65741","1757983950.99999","2369521238.83071","2971635352.4071","1959519017.01753","2183656264.169","2624531677.69278","2521980869.00362","2891230415.1199","3541731739.87023","3214678774.66036","3447066177.99648","4071827552.94261","3973437198.65221","3754036154.43944","",
"Maldives","MDV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","65200000","74500000","76600000","76700000","84500000","91100000","96600000","111200000","127900000","150100000","183800000","188069668.292683","222261371.807001","216373321.167883","276649827.437446","","","","","","","","","","","","","","","","","","","","3375464877.3764","3219968372.34728","3152052263.08529","3437577175.53779","3716700886.24373","3894422051.7488","",
"Middle East & North Africa","MEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200299750559.536","210254294709.665","239127746076.129","271541699297.187","274648692626.486","223959763812.8","273165748118.453","363765454321.569","336336561360.494","353187329643.522","433433733578.857","566699490325.608","754185584495.741","907623600017.291","1064423685340.55","1383132803069.3","1004371276464.16","1241104630234.22","1608124398605.11","1787506390378.35","1758149118083.62","1660504724196.59","1247503463274.14","1182270758523.9","1351072543560.97","1596497922216.69","1553843094794.1","",
"Mexico","MEX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1109120000","1191208000","1302504000","1411096000","1532720000","1667320000","1816952000","1824072000","2066336000","2451096000","2754440000","2995040000","3643200000","4650160000","6054240000","6067120000","7558155844.15584","8442477876.1062","10732745614.0351","15056293859.6491","20806478260.8696","26030530612.2449","26633315602.8369","28288293089.0924","30526865315.8522","28436329311.016","22445889179.4704","27348987810.1872","36496759051.5156","42358817387.7717","48866100760.8618","51459972501.9878","55406026689.0691","61496886634.9981","70636498177.8318","86954944698.8815","106874265073.558","121765264254.594","129490212237.303","147853263357.182","179855862769.153","171520507262.666","174129212924.606","177669541570.118","202133349193.691","230184391855.312","266526112833.969","289778188814.26","307483574130.48","244407308913.309","314142282684.394","366385100577.141","387538503663.769","398972729173.191","419247687492.947","404585953950.897","399496352302.013","436348935038.174","479887556367.34","492731912103.657","",
"Marshall Islands","MHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26833600","25830300","28410700","27743200","25284800","33100500","31151900","36065300","39620500","41888100","46380400","37360700","40685200","44116900","43263000","60740800","88380600","100502300","96183600","92178100","82374800","73297300","83395500","89500700","","",
"Middle income","MIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35825060760.4172","36295820429.8018","37318498967.5717","43333153045.2899","43978126940.191","47394587816.8397","50142735567.1529","51356222354.9065","54413166597.3799","59220439836.8594","65207545386.011","71980899875.5373","85648340613.7931","127801746517.921","210296546666.327","205480532194.662","236758608918.732","269159935876.441","278612574670.017","376644651825.205","468446351980.969","447646599072.4","446007911387.952","449081902508.499","468688188787.811","460172205296.83","413495065497.477","498552784515.402","573928234890.45","626123936922.949","670278132194.593","678096480867.615","952507382637.808","851323888604.198","903903388841.221","1061570722014.39","1148249179241.01","1236999217497.9","1173694563923.7","1236092882480.05","1492219973585.26","1465896092419.76","1595910331954.77","1908133557945.8","2436418859089.43","3007102929454.5","3670995478713.49","4392851431287.44","5315291536368.79","4255264461283.71","5504386833024.52","6652870606869.19","6978242003504.42","7111325271742.29","7124417262343.67","6291507106387.96","6032244775630.12","6809133510969.26","7594709105986.37","7545665810141.75","",
"North Macedonia","MKD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154602473.49823","1075454081.63265","1258971518.36574","1192218793.10345","1291454965.35797","1468792650.91864","990984937.343358","922953132.53012","873946908.424908","890278328.646749","1243035324.10779","1083173739.03356","1056864201.59814","1367964905.75694","1744831564.14123","2178468743.2153","2592957636.80848","3677771865.73604","4283349694.39449","3084289102.64259","3743089228.01568","4945513081.3822","4421834901.8486","4694505693.46464","5415583660.47837","4905243521.89797","5407084298.5231","6235358681.43527","7657423451.97332","7816321050.55537","",
"Mali","MLI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","31300697.2738718","35142329.6617006","38082695.2238147","44862014.9339859","57701395.6624358","48804179.7803098","57427636.6912349","68548722.5633733","80256489.4600372","103368690.586544","133914196.818052","141808833.715405","191329879.993381","260555207.412358","204679987.414047","190127213.020566","206683356.688868","235050749.879794","236903550.92674","268401433.530298","325338078.623369","316261773.614882","344950272.453726","419815561.908848","441616280.92046","442408869.48519","446796293.013272","404768734.846805","529405683.760581","524706755.358786","642627487.409825","620691627.349895","696525299.452281","664046686.666396","911806458.733068","1092533988.38029","1212062076.36163","1289098228.83414","1436228805.52289","1963267806.21327","1967357221.48916","2463814072.76779","2212791857.79003","2441103302.92811","2953283819.62865","3465870808.52397","3302796112.5734","3240063998.70382","3150880397.82818","3288089974.85699","3413334825.88778","4186155369.52021","4030128566.33271","",
"Malta","MLT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","110771069.441583","120412316.777391","137305918.091809","200096030.729834","280721795.300145","349757335.713489","398139351.711603","481215004.574565","583776094.463629","794924550.898204","1011865523.24136","901957038.188277","760449062.5","697201131.73831","687744389.607971","721004117.862372","923257046.100066","1218522365.80517","1421810951.08343","1528217541.26632","1931606510.87397","2127761088.97742","2470701036.47866","2297713307.13083","2577626150.17608","4712647327.20562","4361842092.43275","4179056457.32761","4388513837.63964","4602893360.24706","4893557071.64592","4441806871.86178","5069588791.31551","5858257346.51633","6288802702.62314","6645853407.87044","8364566054.17003","10243091859.633","13498804345.1819","12785572756.2467","13639445161.6642","15478783099.7737","15434800366.8755","16457682872.2571","17417624650.8569","17149371352.4908","17618469543.2643","19822332985.6087","21060317793.415","21558342215.4917","",
"Myanmar","MMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47983870.8270788","30484464.4074696","19367367.6770846","21726064.4001405","19733138.1633936","21391403.1464477","22782752.4440549","27888285.302884","37137771.7903695","37907354.2020232","9704377457.47027","59656394.9353566","6891864384.7412","11834021534.6316","13148404737.4215","15582395452.1719","17429424952.8566","19552850393.1129","23147278690.8839","","",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77725491061.6349","81027655541.0679","89337524323.2085","100342295543.493","97988304228.3383","83346324612.814","99535527468.2774","122039622918.926","120093621376.631","129835100553.47","156181692264.538","203935351916.302","267608445747.03","316638281198.476","383314707373.833","486836678692.088","362676026849.785","436456586922.209","493335673081.831","542598137073.17","496730965910.445","440691338288.646","333320090012.287","324294088385.318","391492375378.833","496710766605.355","500918783807.866","",
"Montenegro","MNE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362369077.306733","445661830.557048","454214751.156861","522751328.734592","871215545.070772","982979728.889442","1104045916.44712","1582816862.85245","1796439138.71393","1427934148.37455","1534724444.61742","1924575023.99384","1785139663.96173","1845731996.09368","1841689521.74828","1707086676.39554","1775855771.83457","1988962282.32458","2359950617.95441","2422050773.05853","",
"Mongolia","MNG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","551441066.666667","670229033.333333","725268666.666667","612402625","584447425","874014900","930447966.666667","911636900","804344500","467975940","1286298568.42105","381224551.643192","455909517.043537","413198588.873813","588727618.644257","478057767.554153","621954882.466867","537971733.705918","530379659.016624","613886974.292311","638035524.358942","708425456.996203","835170861.897535","1210933087.5405","1483028669.56616","2029426100.06008","2524671785.76775","3037494848.87771","2304668257.15766","3355976968.51778","5470718737.76685","5356224605.54811","4893217361.06212","6388231517.37735","5363184214.94454","5615847686.87285","6831989388.21135","7665005530.26812","8412578257.65351","",
"Northern Mariana Islands","MNP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169000000","1118000000","1218000000","1017000000","829000000","627000000","488000000","312000000","335000000","317000000","380000000","414000000","451000000","504000000","903000000","1113000000","712000000","","",
"Mozambique","MOZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293291042.174974","238447691.408533","220910834.957354","289589243.95947","325528326.488037","454595066.275888","497262465.781905","523122522.021794","529425515.260154","633309991.331302","995644781.583879","1208618409.49405","1413874696.72824","1960971866.1016","2314503694.54924","2494913628.70461","2867181836.12419","3329430853.55917","3231064331.73561","3158601217.3109","4328595642.57111","4722762672.25884","4539601423.06198","5542306764.64866","4957269487.90096","4004304269.84182","5099797262.84633","6661342319.76169","6271225103.08455","",
"Mauritania","MRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","18098365.3937816","18926393.5700094","33594349.0613698","77479927.8300031","85405353.5949844","90846106.3234293","93211758.3927172","93804950.5784377","90845237.0057347","100097730.358244","106987258.6705","149725281.843454","183111367.214479","234683786.835569","214329107.673047","233122857.157176","207623847.742972","212820785.485673","250406342.393319","305883060.593504","394925124.609974","352133811.871451","422438396.004446","388242564.148477","479510830.52886","528194860.120861","523245435.567286","563821634.279927","573030753.888269","545201152.396246","587632666.957916","484194663.725051","468505380.527457","674865005.057657","867785386.227729","834996042.908571","691883716.488973","497094892.718436","448206969.462661","454082460.772976","445892461.340458","440241536.915938","392277306.771091","549736448.161367","785480557.228916","1698200654.13728","1753868179.35002","2137750660.85501","1759936231.98371","2574614054.67317","3394684253.58746","3247124765.69348","3290004094.02625","2464897183.91279","2085732182.01754","2043105144.86152","2642322913.64012","2768154029.85075","3040099278.2932","",
"Mauritius","MUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","357404774.377011","401979628.592617","438888257.91378","516795865.633075","579102846.062751","510938286.80132","508530696.711888","508533939.28004","506438265.834801","576007770.762506","885091783.995723","1214377785.71539","1381560832.58296","1400870831.09287","1723618259.49474","1779993994.49282","1912138891.74463","1900668631.00635","2018273535.11058","2369969458.71174","2811718232.01342","2573644294.37772","2738791382.37881","2771402933.39898","2849014842.13093","3136669950.87421","2982651358.38729","3257692238.76853","3508045893.41237","3829950976.73599","4107909335.46949","4553278596.90806","5102134060.61969","4352373919.73667","5125648055.50863","6040723193.7574","6276838602.32945","5872859218.1464","6253984115.78755","5596191312.9302","5412907019.60222","5628831775.97197","5809414635.29634","5410827801.03457","",
