"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lebanon","LBN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2489030212.11525","2836016495.64154","3748853488.53244","4207000159.97291","5334999955.15","5989999912.98137","7304200109.96669","7563885155.91193","7490743747.97012","7063369152.554","6391244717.62331","6202985074.62687","7051409618.5738","6692537313.43284","7501824212.27197","11832129864.3449","12068415010.0829","12218142061.3599","15101534372.4046","19824163540.5638","20249317982.2222","23094612058.9055","26262779872.8358","26294002587.131","27906587980.0332","26962653976.0531","24315275422.2222","23526463867.9934","24672982325.3731","26069578561.9237","31550000000","",
"Liberia","LBR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340309200","284650900","285321400","268255100","1999212000","2004978000","2178607000","3245648000","2498014000","1678663000","1850843000","2265159000","2428596000","2957004000","3412388000","3385051000","3286342000","3242931000","3079000000","3031428800","",
"Libya","LBY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8994703389.83051","9843249020.30638","8629261363.63636","9671484888.30486","7471584385.76349","5725902894.04449","6662087912.08791","6706443914.08115","5690761334.47391","5245795601.55239","5251854744.24053","5673442406.21385","6982677165.35433","8745312500","10722807615.3846","12848403317.0284","15554049939.0987","19934262632.6628","25254985289.3102","26990027921.8189","31477739185.3489","15542395033.4913","32541808670.8409","42464181803.8846","37803285130.4621","20680929626.4118","11546605293.4407","15073396470.0818","18846007326.0073","27661563917.3045","",
"St. Lucia","LCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12905490400.7012","13207084591.6244","13737047879.8315","14656809143.6935","14669298850.0276","15037971093.8856","17050759825.3903","17617140728.6364","19655077132.0459","22064791114.0238","24309800465.5344","28007017416.5884","31918997580.6147","41046649572.6787","62199649606.808","65401369513.4885","69619784019.8732","78196330629.0971","89136719509.6168","107684446390.605","134793355561.267","148455057874.082","126939696913.486","103069243339.276","107257410617.87","107625407556.5","110645141370.316","118878719248.334","145225434264.029","155004122401.124","184629148403.377","220651004621.809","237397408022.421","260900299726.873","304783738535.257","333012559517.739","365573136852.059","425106166461.161","444883194464.68","429036734117.899","494196131508.513","489358332800.77","453951693277.52","476613664415.437","568079108484.701","669230108424.831","788381626544.394","930318423375.234","1123156933596.77","894123531610.8","1133001410168.57","1349717179412.98","1409825782873.39","1469582242521.31","1509472582804.45","1351154004912.29","1281593651311.28","1405291746388.92","1532997231364.59","1488657754455.92","",
"Least developed countries: UN classification","LDC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37499786783.8674","45778407690.0871","47945722283.8071","46878373956.6706","49140657944.9355","50918560077.6336","54403608424.4704","56225608474.9929","61736801727.815","70341085718.771","84922524152.4614","107827702243.46","123061091680.68","157596974548.243","205800863335.232","199845088849.346","218866644021.57","250532373431.899","277590740086.128","310727881291.982","321770745239.237","308277551283.832","289040615735.847","308651000955.734","340697035124.964","339920516527.098","",
"Low income","LIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","464026785.714286","411422958.108092","418792243.673695","341092712.810704","349987424.17814","432983193.277311","452731092.436975","433333333.333333","424913594.438429","483865546.218487","656806722.689076","630522765.598651","610385259.631491","735000000","1211729323.30827","1325392296.71897","1126991676.57551","1237767756.48253","1080845611.78732","1539434810.53308","2205444646.098","2054961038.96104","2205910619.89428","2141138971.52571","2099724842.7673","2269734904.27099","2262919343.3262","2385292119.56522","2570606727.4442","2568294036.06103","3057438841.73739","3497075175.24776","3981473876.34041","4481456953.64238","5345325779.03683","5998536585.36585","6101194137.86864","6579989218.51161","6673560899.92242","6774144497.45187","8103470977.79509","6861760295.4342","6849730984.73761","7681620389.55657","9122927166.71608","10071562189.0547","11632237687.9432","12775602224.4882","15686037044.7635","11703147945.7966","15209062084.0317","22256822218.926","21677008606.3538","21505636520.0009","23142023456.5698","23008993742.6807","23453068448.8504","25402508468.5503","26801429908.8603","24569911488.3837","",
"Lower middle income","LMC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","13725595554.2136","15655795381.1019","17056205546.7439","18207354587.1443","18270667908.016","19009579802.1209","18952680696.408","19906346231.1224","22934865210.9618","23918319758.1791","25039665910.4904","33822430478.178","53028123449.6325","67485992735.194","71926625830.2299","81971152102.6431","95161199540.2523","114943887338.353","146832939423.474","155265549870.455","143960721460.021","131590807726.947","130128323236.022","131684441863.503","130097670660.146","137417231028.248","151257094562.177","163408455734.202","173254236294.509","161435057972.327","173544597231.942","179468695120.974","198114246654.765","243673481866.163","263790094071.555","286534545396.132","276946822250.934","280964994151.436","291105730282.919","303486167491.02","324968089881.481","383902950715.321","471697341292.258","579027639065.771","695341865605.823","901899643350.735","1117301631416.15","1012304788734.36","1210631382248.59","1479066241275.08","1519446940081.89","1530840094913.06","1550803500112.53","1441900377913.76","1452248953360.47","1663826629754.61","1860690208003.45","1872203087784.7","",
"Low & middle income","LMY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","41052771684.0191","40354296012.4064","40887283950.7709","45404546645.9326","48299481313.5314","51722261176.7622","55043204008.9515","57389988256.1731","60837087217.3595","65715433388.5424","74223185111.9248","82881841593.9511","92425649266.0814","125834201751.823","203953876575.08","243717345546.121","256181873160.952","291903012014.002","315206623067.935","380506491330.383","502850305950.467","559740607102.478","529090377542.416","483611110061.504","474253347610.96","483372826713.173","467612397260.769","499885409967.587","592959334784.399","639315214191.834","689183020498.055","701550439570.458","936290437542.33","919478561491.395","967895178840.964","1137729211620.85","1215966839425.96","1303758326753.07","1216530575217.48","1212471744875.18","1421307929056.97","1441901410519.39","1534431138096.52","1825472776343.33","2326017995253.91","2767471268579.14","3280933302934.1","4028174854362.74","4926857516137.12","4165513827203.45","5299239441452.65","6484324700914.95","6871602267438.84","7186693963699.4","7271746085629.65","6375117773643.31","6190803017717.27","7012031851004.95","7865874500670.96","7747868678039.01","",
"Lesotho","LSO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","13299734.0053199","16239675.2064959","20019599.6080078","23939521.2095758","25759484.8103038","29259414.8117038","32059358.8128237","33599328.0134397","33879322.4135517","34019319.6136077","33599328.0134397","41946308.7248322","55938597.6323663","82132564.8414986","116261957.32156","155510480.054091","204691812.327507","217341306.347746","241490340.386385","358669833.729216","475089881.869543","508034188.034188","","","","","","","","","","","","","","","","","","","","","","","","","","1880617168.64905","1911937309.34973","1986901849.25121","2413002185.85207","2632900425.6257","2686142425.71846","2251498994.73531","2151612114.95757","2048943835.28361","1914309736.49861","2169829260.4212","2403918187.3824","2238423026.88938","",
"Late-demographic dividend","LTE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","38432253629.6863","42300661258.4538","49590437706.8894","69540488334.3929","108499726096.229","113047410136.947","118490602370.138","136790777261.237","154983679230.752","201885991919.583","256655018474.5","266864388355.94","259680586467.279","248696723765.547","259604531592.736","278242183709.889","275012613384.474","302799611653.907","367049918648.605","408471683410.76","430923354101.034","446830634194.527","658437497132.32","606544826167.992","636067926921.882","779212965212.202","822498129137.601","860740983611.464","808239878663.172","807871838862.68","956394865997.003","1005053569035.97","1096997422569.16","1342816543203.62","1721049701727.41","2025395846151.05","2423701186398.81","3021339352422.71","3694986467729.25","3036650580478.59","3800520311762.93","4683644757805.87","4915406131550.06","5222226025541.25","5371306192176.44","4751159779444.67","4690451088055.08","5273548817708.63","5888809611802.55","5924358290659.23","",
"Lithuania","LTU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3760052711.60669","4296019853.25852","5570465256.79758","5679421665.94735","4652317652.13638","5161331894.69141","6065911091.92922","7570066685.4513","9769109983.07953","12633539493.2936","16272919517.3529","20312938888.1917","25702866721.4012","33089174593.8826","20021144008.8963","24490969613.9149","32933453791.3022","33331210709.187","35917645552.2827","34221349178.5985","28899884666.5565","28764678712.1616","34041564041.9059","39429378506.0706","39463872146.0392","",
"Luxembourg","LUX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1035362646.22832","1202122162.60834","1368795710.75062","1874750569.24032","2430978666.11433","2581118789.07535","2641332288.40125","2940525604.95217","3643690277.95568","4493076499.72482","5036580217.9611","4242402216.42764","3911778209.42963","3820306114.39842","4136470957.83301","4438728853.86236","5899256817.77136","7482725013.50621","8462342292.92375","8950196560.19656","11253880975.3742","12316127584.1701","13023095357.591","13139891557.8358","14801672293.224","17732486316.3656","18272295765.4723","18693078484.4384","21565467881.7515","24100925847.0062","26253223696.3332","26357587472.0358","27602419536.9848","34050282167.0429","44457047429.8485","50828521328.193","61225635428.428","76137222830.5502","87376805331.7709","67759441511.531","75369252982.9219","87282705846.636","88087593005.4484","97926858992.9458","119117216037.937","108077660341.35","107804345192.825","117105163751.934","124495937451.583","122843607598.227","",
"Latvia","LVA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2275390758.69937","2953175089.33129","3181698524.07452","3677526510.18706","3377901753.54312","3561696407.87949","4044695545.10857","4459957935.42519","5717024966.17882","7827519188.23989","9737186060.9832","13025682217.2059","17797774586.2399","18615162987.8673","11673204058.938","13263213484.1114","18209614249.3503","18817064173.5607","19558901124.8937","20084737509.7507","16889675196.3507","16630003121.7653","18967767194.3389","21409178288.5639","20791266814.7843","",
"Macao SAR, China","MAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1137203250.98782","1152434286.32673","1266769544.76442","1256813522.0283","1480432286.7269","1796798921.32138","2049473919.85673","2344564906.20994","2513152973.44471","2895068900.466","3195940945.52388","3309528590.79271","3588055726.54297","3620321795.22578","3468693512.75356","3585445061.62778","3445881586.20344","3669715587.03187","3962920046.34994","4033733739.9639","4358055119.87452","4776966039.99402","5761511804.74184","6321478947.95971","7472817256.98003","9549645963.73773","9864340843.63038","7565472239.26957","9183474544.50026","11993215434.8856","14226961538.9429","15673338089.695","17504726371.2737","17571571696.9317","15647208915.4607","16916521305.7563","18293960978.6312","18009045288.396","",
"St. Martin (French part)","MAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","462404900.701512","501926687.086256","501926687.086256","533544116.194052","535520225.274182","497974508.447782","557257188.024899","614563778.282778","656061653.98676","687679083.094556","853749629.483253","859386138.613861","975395583.376804","1379897246.09803","2163897661.22019","2996076495.99013","3520263390.12966","4123953545.17798","3980104159.16673","4752096637.68562","6085388406.23889","6184030315.3336","5968605346.173","4852588134.37768","5148405879.34851","5067330815.86008","5526914458.94293","5914982294.95646","6462582987.17277","7314276289.4371","9074363976.07464","8865737968.89716","9469830979.15203","8739349822.56157","9390609855.48191","11335099531.6159","10902396700.2834","10658406549.8058","11452344717.0047","12003481375.7089","12579800084.6979","12314876687.6051","13353797749.7505","16048207626.5876","19968118741.5426","23064234675.6909","26592092080.131","34711375315.8454","46189308800.9496","37077112112.2985","40096825547.6881","49394553702.7652","49325135598.7205","50467551008.2684","51892152314.3357","42898210829.2453","47016161101.1981","51304477919.934","58101341345.1806","57494878913.6018","",
"Monaco","MCO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190104425.92793","1252852608.69565","1435213852.81385","1219400372.43948","763462400.942589","986460018.981131","1102297774.11633","1285842260.36985","1718305265.8758","2117707388.69106","2745096749.10315","3132123127.53692","4275318330.46401","5667512220.93918","3997496759.5593","4192525850.29064","5559968735.62435","5676072956.05793","6039386579.59132","5895249223.40335","4448491378.1651","4465792318.73438","5273735282.98827","6384544402.42011","6700180611.81348","",
"Madagascar","MDG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","111896638.778162","136359934.723301","135907021.451483","151309643.644399","159917393.99732","166712685.115184","208843979.811107","205672790.888083","235119319.764426","244148322.956612","240001884.823528","252204260.112222","245822786.617848","312077209.065592","387473830.382784","476932072.229688","382361666.975508","472941273.991891","642273690.020235","1052478250.59075","1019609062.11208","696934874.861414","617989392.56094","522094422.593097","488824150.105977","477012482.646081","508615750.545896","513724262.732911","539406596.879316","521021526.554431","767031801.363986","643923815.763665","693267222.077221","774310221.77285","829101068.158167","936020500.481582","930030596.110583","883747029.888314","920883300.037665","965856215.411914","1095162011.02005","1140139751.58815","1518069947.17179","1295939385.02708","1484882157.91485","2039652780.75799","2213935014.94211","3316633973.19578","5003293421.60379","4042538779.40654","3593827391.99502","3900293293.50025","3574547882.4804","4111627262.71823","4218673750.58685","3717317472.22259","3761002262.43076","4538023942.47957","4685208549.89333","4698046664.25616","",
"Maldives","MDV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","87100000","93600000","93700000","96500000","95200000","85000000","86200000","94900000","115800000","140200000","177720795.811518","202570224.390244","237300000","256976040.145985","281896971.527179","","","","","","","","","","","","","","","","","","","","2761371615.82274","2924581714.53115","3375172431.74306","3767985962.17586","4437910959.79416","4399102847.48407","",
"Middle East & North Africa","MEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225722030446.814","211527680267.651","241545474641.589","259301327164.503","260094121460.534","259555645021.331","259773406221.058","290888270626.981","295410974512.125","311919623857.713","358640300225.12","451860247455.888","537202619782.972","627523773319.069","805991408005.44","1028060375601.36","917978806134.314","972915067413.774","1109558999556.85","1262290372526.27","1315873832924.82","1364389406752.41","1248341080117.94","1198217097792.02","1276953188573.01","1371005966770.42","1421670183250.63","",
"Mexico","MEX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1520944000","1503120000","1536528000","1688128000","1978568000","2079752000","2192168000","2392912000","2746232000","3011216000","3430408000","3417960000","3991120000","5232144000","7612160000","8465680000","8784409090.90909","8363203539.82301","11315763157.8947","16754179824.5614","25215695652.1739","32350081632.6531","17920283687.9433","14024762697.7519","16777514898.6889","19063168548.0732","17389311866.6231","18775671165.2881","33950973120.4083","42503284582.5716","51767986204.9349","60602974423.5356","73709195127.4678","77847500962.8964","91454798672.6319","79834960276.6614","100336342605.995","122323230283.513","139005454028.021","155972441425.045","191318627691.527","185388139002.173","186428365368.683","188498786171.1","216256995303.916","243109891630.498","280595105053.582","308103605717.318","333835150453.292","259328000666.001","328581153450.459","382867847190.36","402385300656.821","413674331349.828","434748776076.735","428484066051.248","420827462668.974","457355480675.244","504876977026.964","495912282543.242","",
"Marshall Islands","MHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101649300","99765100","89733700","97720200","97132900","116285000","114186200","98956900","113832200","111650000","127259900","125358700","133234000","135985600","152343400","177816700","174721700","182491200","200328200","181217100","168548700","155988000","178274800","188707000","","",
"Middle income","MIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","39347319948.3465","38473065966.7348","38770954986.8885","42959838425.0863","45701328089.868","48932414548.2811","51881832813.2884","54200204180.5705","57507966579.5925","62057233834.9008","70367398728.046","78316536218.1662","87496422899.5697","120036999349.709","195083983584.819","232477735652.083","244678255632.994","278470622118.47","300433998887.785","361722143892.278","480920851599.865","537377578377.364","508881039368.369","464480259460.289","456208010933.578","465248008703.15","450809129207.092","479464498022.546","573647500732.117","619587271993.336","667575795325.132","679014040352.173","912180500369.256","895690323450.432","944063151932.297","1110897524811.48","1186869691522.88","1275280171521.63","1187143462441.24","1182794459065.85","1388220119082.42","1409703141092.21","1496385071351.72","1782877955952.9","2269978135738.72","2699119107729.52","3201592333739.14","3930496194521.2","4809110594761.4","4058432095202.13","5173070557036.47","6339375910893.04","6715292665594.47","7014724075436.64","7098833400397.42","6216046053058.82","6035929683029.9","6848329564714.83","7685063580984","7568816011942.74","",
"North Macedonia","MKD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1603480565.37102","1214969387.7551","1235972107.64093","1394808318.96552","1636859122.40185","1902913385.82677","1703283208.02005","1899397590.36145","2002838827.83883","1915764499.12127","1781287933.96455","1568409000.38361","1817612486.7521","2147331758.78046","2850811062.426","3193976913.25935","3757217971.46827","5166645055.42167","6772738889.40639","5111835213.12635","5464748071.43748","6933562133.17417","6513782540.51447","6648647600.08018","7371282875.11494","6537953908.28833","6992770721.15152","7800916482.97372","9238358542.00291","9602386649.529","",
"Mali","MLI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","65853415.5769349","62205958.6847398","64625177.8154074","65484073.0802223","86947315.4622356","95227665.5413931","128763530.489589","220186807.735786","243102500.129484","197530459.237373","205552195.806166","364714604.404316","434370562.274823","514247471.123573","443268446.977991","395235879.53122","416358418.489186","454692650.324391","594720677.865749","647482471.421942","637532999.30857","699433469.80106","632842468.362108","829530662.795925","851446738.807168","958831214.265043","856534725.984293","770106159.043682","992802336.940277","934859797.354093","895732070.243874","844696126.022499","1024115513.56823","973208000.322483","1174335576.3715","1156885512.83939","1545515187.27709","1722328562.1695","1945249023.25229","2247705912.75386","2647158117.3576","3756036384.56267","2935591312.15793","3757042067.78453","4052823342.17507","3889881698.52711","5280799757.03584","5470601101.74984","5188968386.86761","5655314625.13289","5509246374.81487","6081015392.92465","5983745596.42266","",
"Malta","MLT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","178912116.216773","182399240.746599","199083145.814581","262352694.68048","380157924.044994","409750864.665848","456620115.116631","565700620.107756","639163194.831235","847294011.976048","1080289709.17226","1001867673.1794","945154375","858687779.211754","842635347.797746","884790812.591508","1059441664.84597","1374164264.41352","1613825872.58337","1747152500.61592","2258063352.69485","2416347144.75432","2680610176.33598","2549153958.45031","2870834261.04737","4907712863.5834","4735773938.93518","4404964276.34175","4649789597.32659","4800827123.69944","5224306697.01383","4613063207.78092","4940016154.04617","6013495698.73861","6678629805.75994","7315905766.11946","8841301739.52855","10546509379.9603","13664973117.2081","12864369743.6035","13634313941.2157","15337162212.4875","15097614309.6364","15654042574.8322","16024377690.415","16066164894.5581","16315980749.8547","17609850567.52","18759722702.3785","19470010916.1099","",
"Myanmar","MMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55822092.110987","28936974.9931771","15280128.2547127","16579332.4182804","14912668.7848099","11440182.1875086","13175715.9410337","16046272.1018293","21203708.8506465","23880103.285794","7475675574.69153","60518082.1559769","6524981185.85476","11418499287.2454","14508467646.5863","20984282134.0064","23567391805.5692","23503090285.6547","23078337307.5519","","",
"Middle East & North Africa (excluding high income)","MNA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95704730908.0276","89654701021.7857","101365332404.377","109906878814.137","109560007724.692","113340378626.582","112619823110.427","120952208286.183","129737691980.19","136917759151.755","158708652063.533","203337566931.525","236606981513.959","255216343812.081","312829721755.82","416253531919.298","398571952555.759","426482113860.537","448742613535.163","536246002184.68","544800860051.805","534400652619.978","456047990335.903","447194808430.098","484814775842.596","558691925014.934","592311201275.376","",
"Montenegro","MNE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503076567.83966","718955758.552749","769183114.552838","802404161.483659","1204292277.12938","1378592214.89864","2107656504.83001","3155958116.61648","4219318880.91402","2707481244.79022","2599106437.66014","2922616751.99065","2783366308.74032","2742480009.42316","2751907145.3571","2454998058.32574","2758753418.70565","3124760038.81414","3673225993.89725","3592310763.02812","",
"Mongolia","MNG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","1640949933.33333","1645216266.66667","1701452966.66667","1365680775","1491340800","2357290000","2182762166.66667","2115665933.33333","1927175666.66667","1033205140","1963530568.42105","479118638.497653","541030589.942626","504816597.208761","603552981.877355","571254552.400333","558878338.713148","669128488.063496","656469894.839647","771837167.206557","830538468.020561","946734020.522735","1083962181.86893","1405234670.28888","1605232631.21152","1826066273.67383","2467564065.06216","3777731776.3995","2637353047.33985","4074354772.60398","7749643979.15854","8115246246.99834","7728160165.09972","6978077038.57121","5245197251.27406","5079946796.01731","6561657117.7073","8393143397.76745","9253810130.37755","",
"Northern Mariana Islands","MNP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782000000","774000000","937000000","835000000","752000000","579000000","459000000","360000000","405000000","449000000","478000000","525000000","561000000","633000000","902000000","831000000","726000000","","",
"Mozambique","MOZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1428030115.02266","1230408688.8759","1193845005.18843","1265792884.51546","1427424669.14401","1417509204.24662","1430389505.87338","1463494879.82753","2082391769.92744","1974506199.43259","1626708021.79331","2803402255.25805","2837928160.85913","3277544317.64336","3545588985.73349","3386772294.5734","3720731767.82003","4497238607.27719","4490131839.53951","4685800371.61257","7209774181.56298","11934070792.655","12969495849.4026","14204957327.4391","10022079582.3173","8605759376.55615","8082116478.43886","12223221509.4083","11550522165.5746","",
"Mauritania","MRT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","29741482.4131633","35270349.6420698","34317095.8873243","35079696.4100565","38130106.7711995","38756006.8672953","45475873.7462316","47194765.2596205","47902196.0089945","53340246.3719176","57029536.2157147","133106293.088384","157860184.522502","251014387.779679","293407142.045513","416963064.381521","406019300.44098","360360615.588872","393063712.623904","482428137.493374","572218708.154515","648640125.469777","614031974.139204","542696846.012736","563391027.819625","650009596.780247","618370589.546985","615942100.465859","568480362.735119","632068929.205119","603327845.96648","431905213.3246","382685504.031257","544298175.197249","667899821.219407","667181217.297518","608287910.018241","547348208.790509","525232356.787613","594773950.468623","613989993.310618","568870596.417886","742377025.434361","1227308582.04596","1805119194.27711","1620445932.77388","1971038810.64886","2698589660.83015","2115135260.16419","2683929701.26208","3267489499.07156","4206931498.2132","4106327661.78222","3574551160.294","3531977709.81175","3030762628.02558","3574751033.68125","4038180374.18541","4031232347.07338","",
"Mauritius","MUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","405896879.443239","489609976.843794","564145830.967177","659152518.190897","695183686.217352","630448162.032115","538882501.724534","512463480.890468","541292580.596074","596406022.340942","787664112.160637","1175707785.24949","1487456930.87359","1560741780.22007","1914623069.93642","1886943132.9581","2016680374.2161","2097744786.9447","2329179751.00777","2467920144.02144","2842083563.16267","2778038969.85843","2773468596.69816","2905446719.97713","2854805406.55858","2850840905.89201","2818319871.83766","3147411429.49304","3627943342.36413","4167180857.19516","4823089368.33175","5298319904.70625","6435675926.44661","5180852195.57069","6224223957.58891","7497875008.70898","7667254575.70715","7466076465.56835","7591504036.36649","6681832574.08712","6573143247.82862","7281200879.31464","7661193361.30888","7538246860.33236","",
"Malawi","MWI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","62578748.4250315","63138737.2252555","64118717.6256475","71538569.2286154","55018899.6220076","76298474.0305194","97158056.8388632","94172880.4197735","96003840.1536061","105244209.768391","113764550.582023","129618485.979059","154066866.267465","166971805.199561","213742272.943414","281430886.779347","260569550.930997","279211429.837191","390186085.101339","432121434.692129","480236424.085704","389813470.345136","340407389.862624","346441947.565543","319230224.989387","338258391.018556","296491322.336253","329017068.864038","449068871.276305","548903786.91792","628568287.588406","645800021.403346","763999972.247662","667200031.797947","729705611.006822","672015402.029613","727117725.446647","894458228.433125","667060400.287069","768862087.50207","616067736.69131","671619118.720506","910299895.805214","984214280.216538","1133832239.10748","1437753337.29665","1468318218.41214","1468752616.69095","2091637229.42984","1959765493.18573","2426167893.9069","2241976034.32248","2512564932.19754","2351558270.10052","2396448729.31199","2278726548.01045","2441651520.53259","2279713394.65747","2635722161.72299","2729078033.20006","",
"Malaysia","MYS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","752319351.888148","790866326.930615","863386907.095257","1104142166.47067","1132562393.83248","1194956226.31648","1212269698.15759","1228603162.15863","1322357245.52463","1356657519.92683","1596759440.74219","1656455787.43898","1884309831.18173","2747104326.11632","4565244485.06502","4193454363.75749","4571923197.98552","5601917685.77581","7114421416.23489","10000000000","13478800128.6233","14633479449.6767","15971568039.7362","17142549433.5071","17773084144.0519","15530004027.3862","13923065003.4865","15777107477.3774","19825874446.3113","25372858830.4784","31883248918.6292","40044733779.4588","44155181214.9056","52860417233.2077","67592211553.1169","86952551834.1308","90962318149.2964","92380580594.7903","67655931512.4338","76187894736.8421","94349736842.1053","86253947368.4211","91820789473.6842","96153421052.6316","118513157894.737","130552401573.764","147059320647.729","167026413777.054","178116194016.428","143890480919.279","181098692993.077","207619607843.137","215525123025.123","216892951220.286","218113294020.593","186603057995.135","181125473085.36","201498351316.157","221904133974.375","210711277489.439","",
"North America","NAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","73128295342.4854","82000998499.817","97683336605.5079","119685145807.137","166330739832.54","164499820823.818","198062509651.254","231525053811.92","265733067248.006","316039310738.24","364950368467.807","396994326804.138","370796246779.855","403332151112.743","492917970560.689","510137155288.598","552006917132.292","616743104169.347","683308577002.944","733353429677.37","778699381792.956","776308602714.242","825990290367.752","889015234162.257","997294038858.27","1102927288715.64","1173733083240.49","1293616407111.12","1357688347456.14","1508962755073.29","1759430859529.54","1661763156226.01","1696237384444.15","1835612670166.91","2135301499343.76","2413730064004.55","2675749422777.78","2851666051998.77","3068553772602.75","2391583531571.48","2863772975596.42","3254439666413.96","3350950774237.93","3355047818989.06","3469699165502.78","3327970078798.81","3258782097033.86","3486538785712.44","3724179794430.15","3705928045519.37","",
